run,,onset,duration,major_location,setting,locale,int_or_ext,flow_of_time,time_of_day,run,character,chronology
7,1747,757.64,6,Monument Valley,road through Monument Valley,road through Monument Valley,ext,0,day,7,FORREST,7
7,767,764.4,27.92,Monument Valley,road through Monument Valley,road through Monument Valley,ext,0,day,7,0,7
7,768,792.32,6.44,Washington D.C.,Hilton Hotel,Ronald Reagon (broadcast),ext,++,day,7,0,8
7,769,798.76,12.56,Gump property,Gump House,living room,int,0,day,7,0,8
7,770,811.32,36.32,Savannah,bench at bus stop,bench at bus stop,ext,++,day,7,0,8
7,1748,815.64,1,Savannah,bench at bus stop,bench at bus stop,ext,++,day,7,FORREST,8
7,1749,816.64,4,Savannah,bench at bus stop,bench at bus stop,ext,++,day,7,FORREST,8
7,1750,820.64,1,Savannah,bench at bus stop,bench at bus stop,ext,++,day,7,FORREST,8
7,1751,845.64,1,Savannah,bench at bus stop,bench at bus stop,ext,0,day,7,FORREST,8
7,1752,846.64,11,Savannah,bench at bus stop,bench at bus stop,ext,0,day,7,FORREST,8
7,771,847.64,10.12,Savannah,bench at bus stop,bench at bus stop,ext,0,day,7,0,8
7,772,857.76,2.2,Savannah,Jenny's apartment,Jenny's apartment's front door,int,+,day,7,0,8
7,1753,859.64,15,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,773,859.96,3.12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1754,861.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1755,862.64,10,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,774,863.08,1.72,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,775,864.8,21.32,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1756,872.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1757,873.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1758,874.64,18,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,776,886.12,3.76,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1759,887.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,777,889.88,5.8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1760,892.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1761,894.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1762,895.64,9,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,778,895.68,7.48,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,779,903.16,39.04,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1763,904.64,10,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1764,909.64,12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1765,914.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1766,916.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1767,917.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1768,918.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1769,921.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1770,926.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1771,934.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1772,935.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1773,936.64,6,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,780,942.2,3.4,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1774,942.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,781,945.6,11,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1775,950.64,5,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1776,955.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,782,956.6,3.12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1777,957.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,783,959.72,1.84,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,784,961.56,7.44,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,785,969,27.64,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1778,970.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1779,971.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1780,972.64,4,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1781,976.64,7,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1782,984.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1783,985.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1784,986.64,31,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1785,995.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,786,996.64,4.2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1786,996.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1787,998.64,13,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,787,1000.84,12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1788,1011.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,788,1012.84,4.12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1789,1013.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1790,1014.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1791,1015.64,9,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,789,1016.96,31.76,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1792,1017.64,7,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1793,1024.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1794,1024.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1795,1025.64,8,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1796,1032.64,15,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1797,1033.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1798,1034.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1799,1035.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1800,1036.64,3,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1801,1039.64,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1802,1041.64,15,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,FORREST,8
7,1803,1047.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1804,1048.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,790,1048.72,14.76,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1805,1049.64,14,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,791,1063.48,6.08,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,0,8
7,1806,1063.64,1,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
7,1807,1064.64,4,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,7,JENNY,8
8,1808,0.56,2,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,8,JENNY,8
8,792,1.48,6.12,Savannah,Jenny's apartment,Jenny's apartment,int,0,day,8,0,8
8,793,7.6,23.64,Savannah,park with playground,park with playground,ext,+,day,8,0,8
8,1809,9.56,43,Savannah,park with playground,park with playground,ext,+,day,8,JENNY,8
8,1810,20.56,11,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,794,31.24,20.64,Savannah,park with playground,park with playground,ext,0,day,8,0,8
8,1811,31.56,1,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1812,32.56,1,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1813,33.56,16,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1814,49.56,2,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1815,51.56,1,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,795,51.88,4.16,Savannah,park with playground,park with playground,ext,0,day,8,0,8
8,1816,52.56,3,Savannah,park with playground,park with playground,ext,0,day,8,JENNY,8
8,1817,52.56,1,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1818,53.56,3,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1819,55.56,1,Savannah,park with playground,park with playground,ext,0,day,8,JENNY,8
8,796,56.04,7.56,Savannah,park with playground,park with playground,ext,0,day,8,0,8
8,1820,57.56,5,Savannah,park with playground,park with playground,ext,0,day,8,FORREST,8
8,1821,62.56,1,Gump property,Gump House,front of Gump House,ext,++,day,8,FORREST,9
8,797,63.6,37.96,Gump property,Gump House,front of Gump House,ext,++,day,8,0,9
8,1822,78.56,1,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1823,79.56,6,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1824,85.56,2,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1825,87.56,4,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1826,91.56,1,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1827,92.56,8,Gump property,Gump House,front of Gump House,ext,++,day,8,JENNY,9
8,1828,92.56,7,Gump property,Gump House,front of Gump House,ext,++,day,8,FORREST,9
8,1829,100.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,798,101.56,3.72,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,799,105.28,2.28,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1830,105.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1831,106.56,9,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,800,107.56,3.16,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,801,110.72,4.4,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,802,115.12,8.2,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1832,115.56,12,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1833,116.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,1834,117.56,8,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,803,123.32,2.56,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1835,123.56,23,Gump property,Gump House,front of Gump House,ext,0,day,8,DAN,9
8,1836,125.56,25,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,804,125.88,7.44,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1837,127.56,17,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,805,133.32,7.52,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,806,140.84,3.12,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,807,143.96,6.12,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1838,144.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1839,145.56,7,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1840,146.56,4,Gump property,Gump House,front of Gump House,ext,0,day,8,DAN,9
8,808,150.08,4.8,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1842,150.56,24,Gump property,Gump House,front of Gump House,ext,0,day,8,DAN,9
8,1841,150.56,6,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,1843,152.56,3,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,809,154.88,2.08,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1844,155.56,3,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1845,156.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,810,156.96,8.24,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1846,157.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,1847,158.56,7,Gump property,Gump House,front of Gump House,ext,0,day,8,JENNY,9
8,1848,158.56,7,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,811,165.2,4.4,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1849,165.56,3,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1850,168.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,1851,169.56,2,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,812,169.6,2.04,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,1852,171.56,1,Gump property,Gump House,front of Gump House,ext,0,day,8,FORREST,9
8,813,171.64,2.36,Gump property,Gump House,front of Gump House,ext,0,day,8,0,9
8,814,174,14.96,Gump property,Gump House,garden,ext,+,day,8,0,9
8,1853,175.56,13,Gump property,Gump House,garden,ext,+,day,8,JENNY,9
8,815,188.96,14.24,Gump property,access-road,alley to Gump House,ext,++,day,8,0,9
8,816,203.2,8.76,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,0,9
8,1854,209.56,12,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,817,211.96,7.12,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,818,219.08,2.88,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,819,221.96,19.68,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1855,233.56,3,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1856,236.56,11,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,820,241.64,6.68,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,821,248.32,11.64,Vietnam,yet another jungle,yet another jungle,ext,-,night,8,0,3
8,1857,251.56,1,Vietnam,yet another jungle,yet another jungle,ext,-,night,8,FORREST,3
8,1858,252.56,7,Vietnam,yet another jungle,yet another jungle,ext,-,night,8,FORREST,3
8,1859,259.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,JENNY,9
8,822,259.96,1.48,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,0,9
8,1860,260.56,2,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,JENNY,9
8,823,261.44,4.4,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1861,262.56,3,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1862,262.56,3,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1863,265.56,8,Bayou La Batre,on the boat,on the boat,ext,-,day,8,FORREST,6
8,824,265.84,8.4,Bayou La Batre,on the boat,on the boat,ext,-,day,8,0,6
8,825,274.24,8.28,Rocky Mountains,street at a lake,street at a lake,ext,++,day,8,0,7
8,826,282.52,3.32,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,0,9
8,1864,282.56,3,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,FORREST,9
8,1865,285.56,5,Monument Valley,road through Monument Valley,road through Monument Valley,ext,-,day,8,FORREST,7
8,827,285.84,12.72,Monument Valley,road through Monument Valley,road through Monument Valley,ext,-,day,8,0,7
8,1866,298.56,7,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,FORREST,9
8,828,298.56,2.84,Gump property,Gump House,Forrest's mother's bedroom,int,++,day,8,0,9
8,829,301.4,3.96,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1867,302.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1868,303.56,2,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,830,305.36,5.04,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1870,305.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1869,305.56,6,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1871,306.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1872,307.56,2,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1873,309.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,831,310.4,3.44,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1874,310.56,12,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1875,311.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1876,312.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1877,313.56,8,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,832,313.84,3.08,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,833,316.92,2.2,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,834,319.12,2.72,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1878,321.56,1,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,835,321.84,6.92,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,0,9
8,1880,322.56,6,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,FORREST,9
8,1879,322.56,6,Gump property,Gump House,Forrest's mother's bedroom,int,0,day,8,JENNY,9
8,1881,328.56,1,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,836,328.76,6.92,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,0,9
8,1882,329.56,7,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,837,335.68,8.56,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,1883,336.56,5,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,FORREST,9
8,1884,341.56,2,Greenbow Alabama,Jenny's house,front of Jenny's house,ext,-,day,8,FORREST,9
8,838,344.24,5.24,Greenbow Alabama,Jenny's house,front of Jenny's house,ext,-,day,8,0,9
8,839,349.48,5.96,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,0,9
8,1885,349.56,18,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,840,355.44,5.36,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,841,360.8,7,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,1886,367.56,8,Gump property,Gump House,Forrest's bedroom,int,-,night,8,FORREST,9
8,842,367.8,8.56,Gump property,Gump House,Forrest's bedroom,int,-,night,8,0,9
8,1887,375.56,1,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,843,376.36,13.76,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,0,9
8,1888,376.56,3,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,1889,379.56,10,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,844,390.12,6.72,Gump property,Gump House,front of Gump House,ext,-,night,8,0,9
8,1890,390.56,3,Gump property,Gump House,front of Gump House,ext,-,night,8,FORREST,9
8,1891,393.56,3,Gump property,Gump House,front of Gump House,ext,-,night,8,FORREST,9
8,845,396.84,6.32,Greenbow Alabama,riverside,riverside,ext,++,day,8,0,9
8,846,403.16,25.48,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,0,9
8,1892,403.56,11,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,1893,414.56,2,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,1894,416.56,93,Greenbow Alabama,tree on a field,Jenny's Grave,ext,++,day,8,FORREST,9
8,847,428.64,4.88,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,848,433.52,11.52,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,849,445.04,63.76,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,850,508.8,25.6,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,0,9
8,1895,509.56,10,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,FORREST,9
8,1896,519.56,10,Greenbow Alabama,tree on a field,Jenny's Grave,ext,0,day,8,FORREST,9
8,851,534.4,7.32,Gump property,access-road,at the mail boxes,ext,++,day,8,0,9
8,852,541.72,9.4,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1897,542.56,1,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,1898,543.56,12,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,853,551.12,4.12,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,854,555.24,2.64,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1899,555.56,2,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,855,557.88,6.36,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,856,564.24,3.08,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,857,567.32,1.56,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1900,567.56,1,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,1901,568.56,5,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,858,568.88,1.52,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,859,570.4,5.08,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1902,573.56,7,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,860,575.48,1.96,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,861,577.44,3.84,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1903,580.56,1,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,862,581.28,1.4,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1904,581.56,1,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,863,582.68,11.2,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,864,593.88,1.56,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1905,594.56,2,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,865,595.44,2.12,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1906,596.56,3,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,866,597.56,5,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1907,599.56,4,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,867,602.56,9,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1908,603.56,10,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,868,611.56,60.2,Gump property,access-road,at the mail boxes,ext,0,day,8,0,9
8,1909,613.56,1,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,1910,614.56,3,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
8,1911,617.56,3,Gump property,access-road,at the mail boxes,ext,0,day,8,FORREST,9
